0	1.0	11.238836854	3.7469588555	nan
0	2.0	11.4282554527	3.22190729613	nan
0	3.0	11.4703484746	2.72072171673	nan
0	4.0	13.6591856147	1.36036085837	nan
0	5.0	11.7018600952	1.31262889842	nan
0	6.0	11.5334880075	0.429587639484	nan
0	7.0	9.44988342219	0.906907238911	nan
0	8.0	8.06081369866	0.930773218882	nan
0	9.0	9.0499997139	5.0834537339	nan
0	10.0	2.69395340321	2.12407221745	nan
0	11.0	13.0277902858	6.8256702718	nan
0	12.0	5.99825562433	7.70871153074	nan
0	13.0	4.96697658716	5.96649499284	nan
0	14.0	5.38790680641	5.53690735335	nan
0	15.0	5.51418587219	5.0834537339	nan
0	16.0	5.13534867486	4.48680423461	nan
0	17.0	6.04034864625	5.44144343347	nan
0	18.0	0.273604642513	1.83768045779	nan
0	19.0	0.336744175401	0.501185579398	nan
0	21.0	4.71441845561	0.620515479255	nan
0	22.0	9.63930202085	5.79943313304	nan
0	23.0	9.82872061951	6.10969087266	nan
0	24.0	2.08360458529	3.5798969957	nan
0	25.0	4.31453474732	10.7396909871	nan
0	26.0	4.9459300762	10.9306188269	nan
0	27.0	4.58813938984	11.1692786266	nan
0	28.0	4.69337194465	10.7158250071	nan
0	29.0	3.87255801711	11.646598226	nan
0	30.0	4.1040696377	11.4795363662	nan
0	31.0	7.11372070534	7.54164967095	nan
0	32.0	6.77697652994	8.20989711014	nan
0	33.0	8.10290672058	11.7897941058	nan
0	34.0	7.89244161096	12.0284539056	nan
0	35.0	7.36627883689	13.5081446638	nan
0	36.0	6.71383699705	11.670464206	nan
0	37.0	12.1648833364	6.22902077252	nan
0	38.0	12.4384879789	5.77556715307	nan
0	39.0	12.922557731	6.03809293275	nan
0	40.0	9.09209273582	4.29587639484	nan
0	41.0	8.43965089598	4.15268051501	nan
0	42.0	7.07162768342	5.53690735335	nan
0	43.0	13.4276739941	6.15742283261	nan
0	44.0	13.8486042134	5.89489705292	nan
0	45.0	14.3747669874	5.91876303289	nan
0	46.0	8.01872067673	8.23376309011	nan
0	47.0	8.75534856042	8.52015484977	nan
0	48.0	14.7325576738	6.32448469241	nan
0	49.0	5.05116263101	9.45092806865	nan
0	50.0	4.69337194465	9.40319610871	nan
0	51.0	6.31395328877	8.75881464948	nan
0	52.0	10.144418284	8.32922701	nan
0	53.0	6.98744163957	9.78505178825	nan
0	54.0	6.65069746417	9.80891776822	nan
0	55.0	14.8167437176	7.493917711	nan
0	56.0	11.7229066061	7.44618575106	nan
0	57.0	1.09441857005	4.43907227467	nan
0	58.0	1.53639530027	5.15505167381	nan
0	59.0	2.04151156337	4.7493300143	nan
0	60.0	8.39755787406	11.7659281259	nan
0	61.0	7.93453463288	12.2909796852	nan
0	62.0	3.5989533746	11.3602064664	nan
0	63.0	4.08302312674	10.4532992274	nan
