0	1.0	1.41	-5.68	nan
0	2.0	0.51	-6.94	nan
0	3.0	2.3	-4.59	nan
0	4.0	2.74	-2.5	nan
0	5.0	-1.59	0.93	nan
0	6.0	-1.72	1.32	nan
0	7.0	-2.45	2.26	nan
0	8.0	-1.45	-0.76	nan
0	9.0	1.16	-8.54	nan
0	10.0	-0.11	-9.9	nan
10	1.0	1.28	-6.35	0.068250
10	2.0	0.55	-7.59	0.065123
10	3.0	1.94	-4.12	0.059203
10	4.0	2.76	-1.77	0.073027
10	5.0	-1.59	0.93	0.000000
10	6.0	-1.72	1.32	0.000000
10	7.0	-2.43	2.46	0.020100
10	8.0	-1.45	-0.76	0.000000
10	9.0	1.18	-9.17	0.063032
10	10.0	-0.1	-9.88	0.002236
20	3.0	1.53	-3.49	0.075166
20	4.0	2.73	-1.07	0.070064
20	5.0	-1.59	0.93	0.000000
20	6.0	-1.72	1.32	0.000000
20	7.0	-2.43	2.59	0.013000
20	8.0	-1.45	-0.76	0.000000
30	3.0	1.14	-2.99	0.063411
30	4.0	2.73	-0.42	0.065000
30	5.0	-1.59	0.93	0.000000
30	6.0	-1.72	1.32	0.000000
30	7.0	-2.38	2.82	0.023537
30	8.0	-1.45	-0.76	0.000000
40	3.0	0.84	-2.46	0.060902
40	4.0	2.71	0.34	0.076026
40	5.0	-1.59	0.93	0.000000
40	6.0	-1.72	1.32	0.000000
40	7.0	-2.41	3.35	0.053085
40	8.0	-1.45	-0.76	0.000000
50	3.0	0.45	-2.0	0.060308
50	4.0	2.63	0.94	0.060531
50	5.0	-1.59	0.93	0.000000
50	6.0	-1.72	1.32	0.000000
50	7.0	-2.41	3.76	0.041000
50	8.0	-1.45	-0.76	0.000000
60	3.0	0.17	-1.52	0.055570
60	4.0	2.59	1.68	0.074108
60	5.0	-1.59	0.93	0.000000
60	6.0	-1.72	1.32	0.000000
60	8.0	-1.45	-0.76	0.000000
70	3.0	-0.1	-0.97	0.061270
70	4.0	2.53	2.24	0.056321
70	5.0	-1.59	0.93	0.000000
70	6.0	-1.72	1.32	0.000000
70	8.0	-1.45	-0.76	0.000000
80	3.0	-0.34	-0.39	0.062769
80	5.0	-1.59	0.93	0.000000
80	6.0	-1.72	1.32	0.000000
80	8.0	-1.45	-0.76	0.000000
90	3.0	-0.55	0.19	0.061685
90	5.0	-1.59	0.93	0.000000
90	6.0	-1.72	1.32	0.000000
90	8.0	-1.45	-0.76	0.000000
100	3.0	-0.76	0.73	0.057940
100	5.0	-1.59	0.93	0.000000
100	6.0	-1.72	1.32	0.000000
100	8.0	-1.45	-0.76	0.000000
110	3.0	-0.94	1.21	0.051264
110	5.0	-1.59	0.93	0.000000
110	6.0	-1.7	1.32	0.002000
110	8.0	-1.45	-0.76	0.000000
120	3.0	-1.19	1.79	0.063159
120	5.0	-1.59	0.93	0.000000
120	6.0	-1.7	1.32	0.000000
120	8.0	-1.45	-0.76	0.000000
130	3.0	-1.46	2.17	0.046615
130	5.0	-1.59	0.93	0.000000
130	6.0	-1.7	1.32	0.000000
130	8.0	-1.45	-0.76	0.000000
140	5.0	-1.59	0.93	0.000000
140	6.0	-1.7	1.32	0.000000
140	8.0	-1.45	-0.76	0.000000
140	11.0	0.4	2.98	nan
140	12.0	1.25	2.85	nan
140	13.0	1.01	3.82	nan
150	5.0	-1.59	0.93	0.000000
150	6.0	-1.7	1.32	0.000000
150	8.0	-1.45	-0.76	0.000000
150	11.0	0.34	2.2	0.078230
150	12.0	1.33	2.64	0.022472
150	13.0	0.9	3.5	0.033838
160	5.0	-1.59	0.93	0.000000
160	6.0	-1.7	1.32	0.000000
160	8.0	-1.45	-0.76	0.000000
160	11.0	0.34	1.36	0.084000
160	12.0	1.36	2.36	0.028160
160	13.0	0.76	3.12	0.040497
170	5.0	-1.59	0.93	0.000000
170	6.0	-1.7	1.32	0.000000
170	8.0	-1.45	-0.76	0.000000
170	11.0	0.4	0.55	0.081222
170	12.0	1.34	1.98	0.038053
170	13.0	0.74	2.59	0.053038
170	14.0	4.0	-2.41	nan
170	15.0	3.13	-2.31	nan
170	16.0	3.58	-5.93	nan
180	5.0	-1.59	0.93	0.000000
180	6.0	-1.7	1.32	0.000000
180	8.0	-1.51	-0.65	0.012530
180	11.0	0.42	-0.3	0.085024
180	12.0	1.38	1.5	0.048166
180	13.0	0.74	2.0	0.059000
180	14.0	3.99	-1.8	0.061008
180	15.0	3.14	-1.8	0.051010
180	16.0	3.44	-5.17	0.077279
190	5.0	-1.59	0.93	0.000000
190	6.0	-1.7	1.32	0.000000
190	8.0	-1.45	-0.74	0.010817
190	11.0	0.49	-1.14	0.084291
190	12.0	1.4	0.97	0.053038
190	13.0	0.76	1.39	0.061033
190	14.0	3.92	-1.35	0.045541
190	15.0	3.13	-1.3	0.050010
190	16.0	3.35	-4.43	0.074545
200	5.0	-1.59	0.93	0.000000
200	6.0	-1.7	1.32	0.000000
200	8.0	-1.45	-0.76	0.002000
200	11.0	0.53	-1.97	0.083096
200	12.0	1.35	0.35	0.062201
200	13.0	0.78	0.77	0.062032
200	14.0	3.9	-0.88	0.047043
